Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Status,Payment_Method
105953,718,27,2025-06-02,Cancelled,Invoice
105954,460,7,2024-12-17,Completed,PayPal
105955,666,5,2025-01-07,Completed,Credit Card
105956,553,35,2025-07-15,Completed,Invoice
105957,701,68,2024-06-28,Cancelled,Invoice
105958,271,5,2026-03-14,In Progress,Credit Card
105959,229,5,2025-05-23,Completed,Credit Card
105960,887,55,2026-07-21,Completed,Bank Transfer
105961,52,35,2025-05-31,Cancelled,PayPal
105962,670,35,2024-07-23,In Progress,Credit Card
105963,860,27,2023-07-31,Cancelled,Invoice
105964,883,7,2024-11-01,Completed,Credit Card
105965,802,27,2026-02-26,In Progress,Bank Transfer
105966,45,55,2024-05-17,In Progress,Invoice
105967,108,55,2026-01-08,Completed,PayPal
105968,762,5,2024-11-10,Completed,PayPal
105969,184,1,2025-07-28,In Progress,Credit Card
105970,337,5,2025-10-05,Completed,Credit Card
105971,343,1,2024-04-06,In Progress,Invoice
105972,151,73,2025-10-08,Completed,Invoice
105973,786,27,2026-07-04,Completed,Credit Card
105974,871,7,2025-09-28,Cancelled,PayPal
105975,745,72,2025-10-09,Completed,PayPal
105976,839,7,2026-06-17,Completed,Credit Card
105977,818,72,2025-08-15,Cancelled,Bank Transfer
105978,87,27,2026-04-22,Completed,Invoice
105979,124,68,2025-04-05,Completed,Invoice
105980,177,55,2026-04-03,Completed,PayPal
105981,294,1,2024-07-25,In Progress,PayPal
105982,726,1,2026-02-14,Completed,Bank Transfer
105983,749,72,2025-07-02,In Progress,Credit Card
105984,226,73,2025-06-03,Completed,Credit Card
105985,795,73,2025-03-06,Completed,Bank Transfer
105986,99,1,2025-07-16,Cancelled,PayPal
105987,1,35,2026-06-26,Completed,Invoice
105988,167,7,2025-10-29,Cancelled,Bank Transfer
105989,688,35,2026-07-17,Completed,Credit Card
105990,909,68,2024-08-02,Cancelled,Bank Transfer
105991,203,5,2025-02-10,Completed,PayPal
105992,286,5,2025-10-03,Completed,Bank Transfer
105993,336,55,2024-09-16,Cancelled,PayPal
105994,625,73,2025-10-24,In Progress,Invoice
105995,460,55,2025-06-12,In Progress,Bank Transfer
105996,91,55,2024-04-22,Completed,Bank Transfer
105997,708,55,2025-06-02,Cancelled,PayPal
105998,726,5,2024-06-01,Completed,Credit Card
105999,453,5,2025-11-17,Completed,Bank Transfer
106000,10,35,2024-01-31,In Progress,Invoice
106001,539,7,2024-07-06,Completed,Invoice
106002,592,5,2024-04-05,Completed,Invoice
106003,562,27,2024-10-12,In Progress,Bank Transfer
106004,567,68,2024-07-27,In Progress,Invoice
106005,642,35,2025-01-13,In Progress,Bank Transfer
106006,981,1,2024-01-06,Completed,Credit Card
106007,741,27,2026-07-01,Completed,PayPal
106008,391,27,2025-06-19,Completed,PayPal
106009,94,68,2024-10-13,In Progress,Invoice
106010,25,2,2024-03-11,Completed,PayPal
106011,623,73,2026-04-20,In Progress,Bank Transfer
106012,259,2,2025-06-20,Completed,Invoice
106013,261,68,2026-01-19,In Progress,Credit Card
106014,994,55,2023-10-02,Completed,PayPal
106015,525,5,2024-02-20,In Progress,PayPal
106016,711,7,2025-02-14,In Progress,Invoice
106017,693,72,2023-11-09,Completed,Credit Card
106018,996,68,2024-04-29,Completed,PayPal
106019,194,72,2024-05-08,Completed,Bank Transfer
106020,201,72,2025-05-22,Completed,PayPal
106021,456,35,2023-08-27,In Progress,Invoice
106022,734,27,2026-07-20,Cancelled,PayPal
106023,395,73,2024-10-10,Completed,Invoice
106024,877,5,2025-03-01,Completed,Invoice
106025,864,72,2025-06-09,Completed,PayPal
106026,679,73,2024-08-29,Cancelled,Bank Transfer
106027,642,27,2024-03-17,Completed,Credit Card
106028,994,7,2024-05-11,Completed,Bank Transfer
106029,819,5,2025-07-26,In Progress,PayPal
106030,160,1,2024-09-06,Cancelled,Credit Card
106031,610,68,2026-04-25,Completed,PayPal
106032,983,35,2023-12-10,Completed,Bank Transfer
106033,177,68,2025-11-01,Completed,PayPal
106034,281,73,2023-12-10,Completed,Invoice
106035,578,2,2024-10-16,Completed,Invoice
106036,190,1,2026-01-14,Completed,PayPal
106037,391,35,2025-07-04,In Progress,Credit Card
106038,392,55,2026-05-22,Cancelled,Credit Card
106039,312,68,2023-08-18,Completed,Credit Card
106040,356,1,2023-07-30,Completed,Invoice
106041,627,72,2026-05-08,Completed,Invoice
106042,680,2,2026-05-23,Cancelled,Invoice
106043,303,1,2026-03-14,Completed,Invoice
106044,736,1,2025-02-15,Completed,Credit Card
106045,534,5,2025-05-10,Completed,Invoice
106046,585,55,2023-11-14,In Progress,Invoice
106047,844,73,2023-10-03,Completed,PayPal
106048,834,55,2025-03-23,Completed,Bank Transfer
106049,6,68,2025-11-18,Cancelled,Invoice
106050,450,68,2024-05-14,Completed,PayPal
106051,436,55,2025-10-08,Cancelled,Bank Transfer
106052,309,2,2025-11-11,Completed,Invoice
106053,694,1,2025-05-19,Completed,Invoice
106054,73,72,2024-03-10,Completed,Credit Card
106055,534,1,2024-06-29,Completed,Bank Transfer
106056,540,5,2025-02-22,Completed,Invoice
106057,920,72,2023-11-14,Completed,PayPal
106058,744,35,2025-08-30,Completed,Bank Transfer
106059,427,5,2025-11-18,Completed,PayPal
106060,459,2,2024-05-18,Cancelled,PayPal
106061,692,72,2026-06-22,Completed,PayPal
106062,948,68,2026-02-11,Completed,Bank Transfer
106063,32,55,2026-07-12,Completed,Credit Card
106064,181,7,2024-02-09,Completed,Credit Card
106065,803,73,2023-09-27,In Progress,Bank Transfer
106066,433,55,2026-01-17,Completed,Bank Transfer
106067,965,1,2025-08-29,Completed,Invoice
106068,643,35,2025-04-23,Completed,Invoice
106069,380,7,2025-09-24,Completed,Credit Card
106070,27,68,2024-09-24,Completed,Credit Card
106071,601,27,2023-11-12,Completed,Invoice
106072,976,73,2026-05-22,In Progress,Invoice
106073,602,35,2023-10-15,Cancelled,Invoice
106074,601,5,2023-10-06,Completed,PayPal
106075,953,7,2024-01-09,Completed,Bank Transfer
106076,281,68,2025-02-25,In Progress,Credit Card
106077,680,68,2024-02-21,Completed,PayPal
106078,55,2,2026-01-05,Completed,Invoice
106079,358,35,2024-05-07,Completed,Credit Card
106080,110,5,2025-11-10,Completed,PayPal
106081,170,68,2025-06-24,In Progress,Bank Transfer
106082,570,27,2025-06-10,Completed,Bank Transfer
106083,315,27,2024-10-20,Completed,Bank Transfer
106084,198,5,2024-10-29,Completed,Bank Transfer
106085,144,27,2026-01-19,In Progress,Invoice
106086,426,72,2025-04-21,Cancelled,Bank Transfer
106087,785,1,2025-03-18,In Progress,Invoice
106088,597,72,2024-09-05,Cancelled,Invoice
106089,250,73,2023-08-05,In Progress,Credit Card
106090,935,1,2024-11-16,Completed,Credit Card
106091,197,68,2025-02-03,Completed,Bank Transfer
106092,238,68,2024-09-29,In Progress,Bank Transfer
106093,712,73,2026-05-16,Completed,PayPal
106094,661,35,2023-07-31,In Progress,Bank Transfer
106095,428,5,2024-09-21,Completed,Invoice
106096,676,5,2026-03-02,In Progress,PayPal
106097,611,73,2024-02-26,Completed,Bank Transfer
106098,430,5,2026-03-18,Completed,Invoice
106099,422,35,2025-08-10,Completed,PayPal
106100,1000,7,2026-01-28,In Progress,Invoice
106101,751,27,2024-11-26,In Progress,PayPal
106102,987,5,2025-11-13,In Progress,PayPal
106103,196,35,2025-09-10,Completed,PayPal
106104,907,72,2026-04-25,Completed,Bank Transfer
106105,508,73,2025-03-13,Cancelled,Invoice
106106,297,27,2024-12-24,Completed,PayPal
106107,126,7,2024-10-10,Completed,Invoice
106108,902,68,2024-08-14,Completed,Credit Card
106109,650,35,2024-11-02,Completed,Credit Card
106110,447,1,2024-04-06,Completed,Invoice
106111,641,55,2026-02-16,Cancelled,Bank Transfer
106112,827,1,2026-07-21,Completed,Credit Card
106113,186,55,2024-05-16,Completed,PayPal
106114,204,68,2025-10-22,Cancelled,PayPal
106115,826,27,2024-07-24,Completed,Invoice
106116,289,35,2024-12-29,Cancelled,Bank Transfer
106117,932,55,2023-09-30,Completed,PayPal
106118,844,72,2026-05-07,Completed,Invoice
106119,787,55,2026-03-08,In Progress,Credit Card
106120,898,2,2026-06-19,In Progress,Bank Transfer
106121,935,68,2025-06-05,Completed,Credit Card
106122,876,68,2026-02-17,Completed,Credit Card
106123,225,73,2025-06-06,Completed,Bank Transfer
106124,870,55,2026-04-04,Cancelled,PayPal
106125,565,5,2024-01-18,In Progress,Credit Card
106126,26,72,2026-07-10,Completed,Credit Card
106127,983,27,2025-11-10,Completed,Invoice
106128,301,27,2026-01-16,Completed,Bank Transfer
106129,613,5,2025-09-10,Completed,Credit Card
106130,527,55,2026-04-06,Completed,Credit Card
106131,563,27,2025-07-16,In Progress,Bank Transfer
106132,419,5,2024-04-10,In Progress,Bank Transfer
106133,65,1,2025-01-15,Completed,Invoice
106134,993,68,2023-09-30,In Progress,Bank Transfer
106135,987,5,2024-07-31,Cancelled,Bank Transfer
106136,987,68,2025-07-28,Completed,Credit Card
106137,121,1,2024-04-01,Completed,Bank Transfer
106138,278,55,2025-05-18,Completed,PayPal
106139,230,2,2025-11-19,Cancelled,Credit Card
106140,953,7,2024-01-01,Completed,Bank Transfer
106141,61,27,2025-01-18,Completed,Invoice
106142,470,7,2024-04-15,Completed,Bank Transfer
106143,133,68,2026-04-29,In Progress,Bank Transfer
106144,687,2,2025-06-08,In Progress,Credit Card
106145,699,5,2026-07-22,Completed,PayPal
106146,932,55,2025-11-10,Cancelled,Invoice
106147,692,27,2026-03-30,Completed,PayPal
106148,164,7,2026-05-06,Completed,Invoice
106149,116,35,2025-08-05,Cancelled,Bank Transfer
106150,490,1,2025-01-14,Completed,Bank Transfer
106151,407,68,2026-01-19,Completed,Credit Card
106152,62,1,2025-10-25,Cancelled,PayPal
106153,994,2,2023-09-11,In Progress,PayPal
106154,671,2,2023-07-29,Completed,PayPal
106155,522,68,2024-02-03,Completed,Credit Card
106156,446,1,2025-05-07,In Progress,PayPal
106157,227,55,2025-10-14,In Progress,Bank Transfer
106158,166,55,2025-01-03,Completed,Bank Transfer
106159,135,2,2024-03-31,In Progress,Bank Transfer
106160,324,7,2025-01-01,Cancelled,Credit Card
106161,786,35,2023-09-15,Completed,Bank Transfer
106162,484,68,2025-11-13,Completed,Bank Transfer
106163,4,1,2024-01-09,Completed,PayPal
106164,342,72,2025-10-17,Completed,PayPal
106165,269,5,2023-10-07,Completed,PayPal
106166,206,55,2026-04-29,Cancelled,Invoice
106167,221,72,2026-07-08,Completed,Credit Card
106168,693,73,2024-05-26,Completed,Bank Transfer
106169,947,55,2026-04-20,Cancelled,Invoice
106170,191,7,2025-02-17,Completed,Credit Card
106171,132,5,2023-08-10,Cancelled,PayPal
106172,264,35,2025-05-18,In Progress,Credit Card
106173,648,1,2023-07-27,Completed,Credit Card
106174,869,2,2025-08-13,Completed,Credit Card
106175,309,35,2025-11-19,Completed,Credit Card
106176,85,68,2023-09-06,Completed,Invoice
106177,483,27,2026-04-13,Completed,Invoice
106178,537,73,2024-12-23,In Progress,PayPal
106179,880,68,2025-02-20,In Progress,Credit Card
106180,829,5,2024-09-26,Completed,Invoice
106181,898,27,2024-09-24,In Progress,Credit Card
106182,206,27,2025-02-20,Completed,Bank Transfer
106183,458,35,2023-10-05,Cancelled,Invoice
106184,520,2,2025-04-19,Cancelled,Credit Card
106185,511,55,2024-06-12,Completed,Credit Card
106186,573,1,2025-10-10,Completed,Credit Card
106187,811,35,2024-01-22,Completed,Credit Card
106188,419,2,2025-03-30,Cancelled,PayPal
106189,367,1,2026-07-20,In Progress,Bank Transfer
106190,73,1,2025-07-07,Cancelled,Invoice
106191,540,72,2026-07-18,Completed,Invoice
106192,810,7,2024-12-09,Cancelled,Credit Card
106193,182,7,2024-11-21,Completed,Bank Transfer
106194,538,68,2023-08-23,In Progress,PayPal
106195,139,73,2025-09-02,Completed,Credit Card
106196,179,68,2024-02-02,Completed,PayPal
106197,276,1,2026-01-12,In Progress,Credit Card
106198,261,68,2025-02-12,Completed,Bank Transfer
106199,386,7,2024-04-08,Cancelled,Credit Card
106200,61,73,2025-05-27,Completed,PayPal
106201,782,35,2023-09-24,Cancelled,Invoice
106202,662,7,2023-10-30,Cancelled,Credit Card
106203,900,27,2026-02-15,Cancelled,Invoice
106204,25,5,2024-08-13,Completed,Invoice
106205,897,68,2023-12-01,Completed,Bank Transfer
106206,431,5,2026-05-17,Completed,Invoice
106207,545,1,2026-01-08,Completed,Bank Transfer
106208,450,2,2023-11-03,Completed,PayPal
106209,287,73,2026-02-14,Completed,PayPal
106210,916,5,2025-12-05,Completed,Bank Transfer
106211,717,68,2024-06-03,Cancelled,Bank Transfer
106212,590,35,2025-12-19,Completed,Bank Transfer
106213,425,73,2025-07-03,Completed,Credit Card
106214,13,68,2025-12-02,Completed,PayPal
106215,868,35,2026-02-25,Completed,Invoice
106216,358,35,2026-05-20,Completed,Invoice
106217,712,73,2025-07-02,Completed,PayPal
106218,567,55,2025-04-05,Completed,Invoice
106219,195,27,2025-09-09,Cancelled,PayPal
106220,975,7,2025-06-22,Completed,Invoice
106221,239,68,2025-02-27,Completed,Credit Card
106222,517,35,2026-03-25,Cancelled,Credit Card
106223,691,35,2023-07-30,Cancelled,Bank Transfer
106224,700,73,2024-10-22,Completed,Bank Transfer
106225,804,68,2025-03-19,Cancelled,Bank Transfer
106226,921,1,2024-09-07,In Progress,PayPal
106227,313,5,2026-07-02,Completed,Invoice
106228,70,1,2024-03-28,Completed,PayPal
106229,834,35,2026-07-13,Cancelled,Bank Transfer
106230,904,68,2023-10-05,In Progress,Invoice
106231,483,73,2024-04-26,Completed,PayPal
106232,536,2,2024-10-28,Cancelled,Credit Card
106233,738,27,2023-11-20,Completed,Invoice
106234,72,68,2023-10-07,Completed,Bank Transfer
106235,105,35,2023-11-08,Cancelled,Bank Transfer
106236,512,2,2024-02-25,Completed,PayPal
106237,1000,72,2024-02-21,In Progress,PayPal
106238,1,1,2025-02-28,Completed,Bank Transfer
106239,370,68,2025-11-09,Cancelled,Bank Transfer
106240,68,1,2025-09-02,Completed,Invoice
106241,430,68,2026-02-03,Completed,Bank Transfer
106242,231,5,2026-05-10,In Progress,Credit Card
106243,536,1,2025-03-17,Completed,Credit Card
106244,281,55,2025-03-03,Completed,PayPal
106245,616,2,2025-08-14,Completed,PayPal
106246,451,27,2025-12-06,Cancelled,Bank Transfer
106247,40,1,2026-05-09,Cancelled,Credit Card
106248,613,73,2025-12-20,In Progress,Credit Card
106249,167,72,2024-12-09,Completed,Bank Transfer
106250,888,68,2026-03-06,Completed,Invoice
106251,273,68,2024-09-18,Completed,Bank Transfer
106252,366,7,2024-01-10,Completed,Credit Card
106253,245,35,2025-02-19,Cancelled,Bank Transfer
106254,555,5,2024-08-11,Completed,Invoice
106255,202,27,2024-06-20,Completed,Invoice
106256,693,72,2023-10-28,Completed,PayPal
106257,777,7,2025-09-18,In Progress,PayPal
106258,115,72,2024-06-12,In Progress,Invoice
106259,710,55,2024-03-26,Completed,Invoice
106260,159,72,2023-12-02,Completed,PayPal
106261,661,2,2024-07-18,Completed,PayPal
106262,743,1,2024-11-25,Completed,Credit Card
106263,568,68,2024-09-05,Cancelled,Invoice
106264,487,7,2025-07-16,Cancelled,Bank Transfer
106265,29,5,2023-10-06,Completed,Invoice
106266,294,1,2026-02-08,Completed,PayPal
106267,341,68,2023-09-14,Cancelled,Invoice
106268,410,5,2024-10-11,Completed,PayPal
106269,446,68,2025-06-15,Cancelled,Credit Card
106270,234,27,2024-05-15,Completed,Bank Transfer
106271,254,5,2024-05-27,Completed,Invoice
106272,23,5,2024-09-24,In Progress,Bank Transfer
106273,799,27,2025-08-17,In Progress,Credit Card
106274,885,55,2024-04-13,Completed,Bank Transfer
106275,898,73,2025-07-08,Completed,PayPal
106276,881,5,2023-10-19,Cancelled,PayPal
106277,817,55,2026-02-04,Cancelled,Bank Transfer
106278,43,2,2025-02-16,Completed,Bank Transfer
106279,191,1,2023-08-17,Cancelled,PayPal
106280,63,73,2026-02-11,Completed,Credit Card
106281,645,35,2024-12-04,In Progress,Invoice
106282,89,35,2024-03-05,In Progress,Credit Card
106283,794,27,2023-11-09,Completed,Credit Card
106284,547,5,2024-04-09,Completed,Credit Card
106285,813,68,2024-08-18,Completed,Bank Transfer
106286,397,5,2026-02-07,Completed,Invoice
106287,65,27,2025-09-05,In Progress,PayPal
106288,372,7,2025-01-08,In Progress,Invoice
106289,159,55,2025-02-26,Completed,PayPal
106290,343,72,2024-08-24,Completed,Credit Card
106291,11,7,2024-01-30,Completed,PayPal
106292,896,2,2023-11-03,Completed,Bank Transfer
106293,625,73,2024-03-13,Completed,Bank Transfer
106294,996,2,2026-01-02,Completed,PayPal
106295,950,27,2025-07-29,Completed,Invoice
106296,497,27,2023-09-02,Cancelled,PayPal
106297,143,2,2026-05-21,In Progress,PayPal
106298,797,7,2025-03-01,Completed,PayPal
106299,494,55,2024-07-11,Completed,PayPal
106300,576,7,2024-11-30,Cancelled,Bank Transfer
106301,239,55,2026-02-27,In Progress,Invoice
106302,991,73,2024-07-22,Completed,PayPal
106303,405,1,2025-07-15,Completed,Bank Transfer
106304,592,1,2025-12-09,Completed,PayPal
106305,609,35,2024-08-21,Completed,PayPal
106306,716,2,2024-12-21,Completed,Credit Card
106307,220,2,2026-01-09,Completed,PayPal
106308,597,73,2026-07-25,Completed,Credit Card
106309,55,72,2025-12-13,Cancelled,PayPal
106310,317,35,2023-11-22,Cancelled,Bank Transfer
106311,291,5,2025-08-10,Completed,Bank Transfer
106312,709,27,2024-01-29,Completed,Bank Transfer
106313,2,72,2025-10-10,Completed,Invoice
106314,758,55,2026-07-22,Completed,Bank Transfer
106315,101,1,2025-07-19,Completed,PayPal
106316,6,7,2023-08-30,Completed,Invoice
106317,439,2,2026-07-14,Completed,Invoice
106318,188,55,2023-10-14,Completed,Credit Card
106319,908,55,2025-06-06,Cancelled,Bank Transfer
106320,302,2,2024-08-29,Completed,PayPal
106321,792,68,2026-01-16,Completed,Invoice
106322,911,2,2024-02-24,Cancelled,PayPal
106323,669,72,2023-08-18,Cancelled,PayPal
106324,608,2,2024-06-27,Completed,PayPal
106325,969,72,2024-09-21,In Progress,Credit Card
106326,576,1,2024-02-25,Completed,Bank Transfer
106327,901,2,2025-06-20,Completed,PayPal
106328,112,27,2025-11-27,In Progress,Credit Card
106329,845,27,2023-10-31,Completed,Invoice
106330,736,1,2026-01-30,Cancelled,Credit Card
106331,382,5,2024-11-24,In Progress,PayPal
106332,690,7,2025-05-20,Completed,Credit Card
106333,544,35,2026-01-19,Cancelled,PayPal
106334,342,73,2026-01-22,In Progress,PayPal
106335,61,68,2023-10-06,Completed,Invoice
106336,312,7,2023-12-09,Completed,Bank Transfer
106337,445,72,2025-01-13,In Progress,PayPal
106338,220,73,2026-01-19,In Progress,Invoice
106339,99,5,2025-01-14,In Progress,Credit Card
106340,180,55,2024-01-09,Completed,Bank Transfer
106341,980,55,2025-04-21,Completed,Invoice
106342,797,27,2025-08-16,Completed,Invoice
106343,544,55,2025-03-29,Completed,Invoice
106344,88,72,2026-03-15,Completed,PayPal
106345,266,1,2025-10-05,Completed,Credit Card
106346,301,68,2024-04-09,Completed,Invoice
106347,140,2,2026-03-10,Completed,PayPal
106348,876,1,2024-09-27,Completed,Bank Transfer
106349,943,1,2026-03-06,Completed,Credit Card
106350,128,27,2026-06-27,Completed,Invoice
106351,658,1,2025-02-01,Cancelled,Credit Card
106352,841,35,2024-02-03,Completed,Invoice
106353,776,55,2024-02-15,Completed,Credit Card
106354,97,5,2026-06-23,Cancelled,Credit Card
106355,39,5,2024-09-21,Completed,PayPal
106356,807,68,2026-03-14,Cancelled,Bank Transfer
106357,798,27,2025-02-21,In Progress,PayPal
106358,230,5,2024-01-24,Cancelled,Invoice
106359,752,68,2026-04-06,Cancelled,Bank Transfer
106360,283,68,2024-04-16,In Progress,Invoice
106361,337,5,2024-02-05,Completed,PayPal
106362,737,27,2024-08-25,In Progress,Credit Card
106363,162,68,2024-01-14,Completed,Invoice
106364,167,72,2026-02-13,In Progress,Credit Card
106365,10,7,2024-04-08,Completed,Bank Transfer
106366,786,2,2026-03-11,Completed,Credit Card
106367,558,72,2024-11-21,Completed,Invoice
106368,267,1,2025-11-28,Cancelled,Invoice
106369,333,5,2025-08-27,Completed,Credit Card
106370,720,68,2026-05-14,Completed,Credit Card
106371,706,5,2023-08-05,Completed,Credit Card
106372,366,1,2024-12-10,Completed,PayPal
106373,37,2,2026-07-10,Completed,Invoice
106374,550,55,2026-01-16,Cancelled,Bank Transfer
106375,484,35,2026-05-29,Cancelled,Invoice
106376,302,5,2026-06-16,Completed,Credit Card
106377,839,72,2023-10-16,Completed,Credit Card
106378,363,35,2024-05-15,Completed,Credit Card
106379,659,2,2024-09-21,Completed,Invoice
106380,508,35,2025-02-26,In Progress,Bank Transfer
106381,146,73,2024-09-05,In Progress,Credit Card
